Job Advertisement,Matched Tools
"  weichenmechaniker als truppfu00fchrer (w/m/d)

  wiesbaden

  mainz

  hanau

  bebra

  frankfurt am main

  deutsche bahn ag

  dummy

  full_time

  40 hours per week

  deutsche bahn ag weichenmechaniker als truppfu00fchrer (w/m/d) bebra, frankfurt (main), hanau, mainz, wiesbaden erschienen: 09.04.2022 fu00fcr u00fcber 500 verschiedene berufe suchen wir motivierte mitarbeiter. und das in ganz deutschland. ob erfahrene profis oder berufsstarter - wir bieten zahlreiche einstiegs- und weiterbildungsmu00f6glichkeiten. zum nu00e4chstmu00f6glichen zeitpunkt suchen wir dich als weichenmechanikerin fu00fcr die db netz ag am standort hanau, frankfurt, mainz, bebra oder wiesbaden. deine aufgaben: du bist fu00fcr die fach-, termin- und qualitu00e4tsgerechten instandsetzungs- und begleitarbeiten an den weichen und anlagenteilen der leit- und sicherungstechnik (lst) zustu00e4ndig zudem fu00fchrst du selbststu00e4ndig und eigenverantwortlich instandsetzungsarbeiten an zugehu00f6rigen lst-bauteilen der weiche durch die erstellung von mess- und pru00fcfprotokollen sowie fertigstellungsmeldungen liegt ebenso in deinem zustu00e4ndigkeitsbereich weiterhin fu00fchrst du
  instandsetzungsleistungen an lst-anlagen nach mau00dfgabe des bauleiters durch alle nu00f6tigen materialen sowie moderne geru00e4te und messinstrumente werden dir gestellt du u00fcbernimmst perspektivisch die verantwortung als truppfu00fchrer fu00fcr die mau00dfnahmendurchfu00fchrung an anlagen der leit- und sicherungstechnik dein profil: du bist bereits weichenmechanikerin und mu00f6chtest dich perspektivisch fachlichen und organisatorischen herausforderungen in der leit- und sicherungstechnik stellen idealerweise hast du bereits erfahrung in fachlicher fu00fchrung von trupps du bringst fu00fchrungs- und organisatorisches geschick mit und behu00e4ltst stets den u00dcberblick im komplexen system bahn bereitschaft zur einsatzwechseltu00e4tigkeit innerhalb des zugewiesenen bereichs innerhalb der region mitte der db netz ag du arbeitest zuverlu00e4ssig und bist teamfu00e4hig und flexibel einen fu00fchrerschein klasse b bringst du mit benefits: wir begegnen dir nicht nur auf augenhu00f6he,
  sondern in der regel auch dort, wo du zuhause bist. mit arbeitsplu00e4tzen in jedem bundesland, in grou00dfen stu00e4dten ebenso wie in kleineren ortschaften und gemeinden. du gibst immer alles und bekommst deshalb auch viel zuru00fcck: ein marktu00fcbliches gehaltspaket mit i.d.r. unbefristeten arbeitsvertru00e4gen und beschu00e4ftigungssicherung sowie vielfu00e4ltige nebenleistungen und eine betriebliche altersvorsorge. mit seminaren, trainings und qualifizierungen bieten wir dir individuelle und langfristige entwicklungs- und aufstiegschancen auf fach-, projekt- oder fu00fchrungsebene. chancengleichheit und selbstbestimmte teilhabe schwerbehinderter und gleichgestellter sowie eine respektvolle zusammenarbeit sind innerhalb des db konzerns fest verankerte grundsu00e4tze. deshalb werden schwerbehinderte bewerber bei gleicher eignung bei bevorzugt beru00fccksichtigt.","['w', 'w']"
"  triebfahrzeugführer für zweiwegebagger / zweiwegefahrzeug (w/m/d) in 34117 kassel gesucht

  stellenangebot im regiobizz arbeitsmarkt
  suche nach plz
  ort
  suchwort(e)

  stellenangebot basisdaten

  firma, ort:
  deutsche bahn ag, de 34117 kassel

  job-kategorie:
  einkauf, logistik

  letze aktualisierung:
  09.04.20222022-04-09

  online bewerben - klicken sie hier um das online bewerbungsformular zu öffnen

  stellenausschreibung: triebfahrzeugführer für zweiwegebagger / zweiwegefahrzeug (w/m/d)

  firma
  deutsche bahn ag in kassel

  job-info
  für spannende, abwechslungsreiche und elektrisierende neu- und umbauprojekte in ganz deutschland suchen wir dich für die db bahnbau gruppe gmbh am standort kassel und bebra. deine aufgaben: * du bist für das sichere und vorschriftsmäßige bedienen eines zweiwegebaggers beim arbeiten im gleisbau und tiefbau zuständig * dazu zählen verschiedene schacht-, transportport-, verlege- und verfüllaufgaben im und am gleisbett * du arbeitest eng mit anderen gewerken wie dem gleis-, oberleitungs- und tiefbau zusammen, um einen wirtschaftlichen, termin- und qualitätsgerechten bauablauf zu gewährleisten * du führst bremsproben, wagentechnische untersuchungen, sperr- und rangierfahrten durch * außerdem bist du für die instandsetzung und wartung der maschinen zuständig dein profil: * du bringst den europäischen führerschein für eisenbahnfahrzeuge klasse 3 mit * die qualifikation als bremsprobeberechtigter, wagenprüfer g und zum führen eines zweiwegefahrzeuges sind von vorteil * hohes maß an
  belastbarkeit, selbstständigkeit und verantwortungsbewusstsein sind für dich selbstverständlich * du brinst eine schnelle, zuverlässige und wirtschaftliche arbeitsweise mit * teamfähigkeit, engagement, loyalität und ein führerschein der klasse b runden dein profil ab * du arbeitest zu verschiedenen zeiten (wechselschicht) und an verschiedenen orten (einsatzwechseltätikeit) aufgaben: qualifikationen:

  arbeitsstellen werden angeboten in:

  34117 kassel (deutschland)

  stellenangebot powered by

  die veröffentlichung dieses stellenangebotes bei regiobizz.de erfolgt mit freundlicher genehmigung von stellenonline im namen des stellenanbieters. eine gewerbliche nutzung dieser daten sowie deren veröffentlichung in jeder form ist ohne ausdrückliche genehmigung von stellenonline strengstens untersagt.","['w', 'w', 'g']"
"  ausbildung lokführer im regionalverkehr 2022 (w/m/d) in 60311 frankfurt am main gesucht

  stellenangebot im regiobizz arbeitsmarkt
  suche nach plz
  ort
  suchwort(e)

  stellenangebot basisdaten

  firma, ort:
  deutsche bahn ag, de 60311 frankfurt am main

  job-kategorie:
  ausbildung, einkauf, logistik

  letze aktualisierung:
  10.04.20222022-04-10

  online bewerben - klicken sie hier um das online bewerbungsformular zu öffnen

  stellenausschreibung: ausbildung lokführer im regionalverkehr 2022 (w/m/d)

  firma
  deutsche bahn ag in frankfurt am main

  job-info
  neun linien, 300 kilometer streckennetz, 3.000 ps und mehr als eine halbe million fahrgäste pro tag. mit ihrer leistungsstärke bildet die s-bahn rhein-main das herzstück des schienenpersonennahverkehrs in der metropolregion frankfurt rhein-main. alle s-bahnzüge zusammen fahren täglich über 43.000 kilometer: das sind 3.000 kilometer mehr als eine erdumrundung. zum 1. september 2022 suchen wir dich für die 3-jährige ausbildung zur lokführerin (eisenbahnerin im betriebsdienst fachrichtung lokführer/ transport (w/m/d)) bei der s-bahn rhein-main (db regio ag) in frankfurt (main). der berufsschulunterricht findet in blockform an der heinrich-kleyer-schule ebenfalls in frankfurt (main) statt. deine aufgaben: während deiner ausbildung zur lokführerin in der s-bahn * bist du in unseren s-bahnen im rhein-main-gebiet unterwegs und steuerst zentrale orte wie wiesbaden, friedberg, offenbach, hanau, darmstadt oder mainz an * sorgst du dafür, dass unsere reisenden sicher, pünktlich und
  zuverlässig ihr ziel erreichen * lernst du, die fahrgastinformationen sicherzustellen und damit einen beitrag für eine hohe servicequalität zu leisten * machst du dich mit den regeln des sicheren und reibungslosen bahnbetriebs vertraut * lernst du das rangieren, bereitstellen und fahren von zügen im regelbetrieb und bei abweichung vom regelbetrieb dein profil: * du hast die schule (bald) erfolgreich abgeschlossen und spaß an technik rund um den bahnbetrieb * du bist gerne in deiner region unterwegs und möchtest am ende des tages zuhause übernachten * du scheust dich nicht davor, verantwortung zu übernehmen und entscheidungen zu treffen * auch in schwierigen situationen bewahrst du ruhe und behältst den überblick * du bist bereit, auch am wochenende und an feiertagen zu arbeiten * idealerweise bist du mind. 17 jahre alt bei ausbildungsbeginn für diese stelle erwartet dich im rahmen des auswahlprozesses eine eignungsuntersuchung. auf unserer karriereseite erfährst du alles
  über die hintergründe, den ablauf und die ideale vorbereitung. du möchtest gerne als lokführerin (w/m/d) arbeiten und verfügst bereits über eine abgeschlossene berufsausbildung? dann ist vielleicht auch der ""quereinstieg als lokführerin (w/m/d)"" für dich interessant. für nähere informationen klicke aufgaben: qualifikationen:

  arbeitsstellen werden angeboten in:

  60311 frankfurt am main (deutschland)

  stellenangebot powered by

  die veröffentlichung dieses stellenangebotes bei regiobizz.de erfolgt mit freundlicher genehmigung von stellenonline im namen des stellenanbieters. eine gewerbliche nutzung dieser daten sowie deren veröffentlichung in jeder form ist ohne ausdrückliche genehmigung von stellenonline strengstens untersagt.","['w', 'w', '1', 'w', 'w', 'w']"
"  ausbildung lokführer s-bahn (w/m/d) in 60311 frankfurt am main gesucht

  stellenangebot im regiobizz arbeitsmarkt
  suche nach plz
  ort
  suchwort(e)

  stellenangebot basisdaten

  firma, ort:
  deutsche bahn ag, de 60311 frankfurt am main

  job-kategorie:
  ausbildung, einkauf, logistik

  letze aktualisierung:
  14.04.20222022-04-14

  online bewerben - klicken sie hier um das online bewerbungsformular zu öffnen

  stellenausschreibung: ausbildung lokführer s-bahn (w/m/d)

  firma
  deutsche bahn ag in frankfurt am main

  job-info
  neun linien, 300 kilometer streckennetz, 3.000 ps und mehr als eine halbe million fahrgäste pro tag. mit ihrer leistungsstärke bildet die s-bahn rhein-main das herzstück des schienenpersonennahverkehrs in der metropolregion frankfurt rhein-main. alle s-bahnzüge zusammen fahren täglich über 43.000 kilometer: das sind 3.000 kilometer mehr als eine erdumrundung. zum 1. september 2022 suchen wir dich für die 3-jährige ausbildung zur lokführerin (eisenbahnerin im betriebsdienst fachrichtung lokführer/ transport (w/m/d)) bei der s-bahn rhein-main (db regio ag) in frankfurt (main). der berufsschulunterricht findet in blockform an der heinrich-kleyer-schule ebenfalls in frankfurt (main) statt. deine aufgaben: während deiner ausbildung zur lokführerin in der s-bahn * bist du in unseren s-bahnen im rhein-main-gebiet unterwegs und steuerst zentrale orte wie wiesbaden, friedberg, offenbach, hanau, darmstadt oder mainz an * sorgst du dafür, dass unsere reisenden sicher, pünktlich und
  zuverlässig ihr ziel erreichen * lernst du, die fahrgastinformationen sicherzustellen und damit einen beitrag für eine hohe servicequalität zu leisten * machst du dich mit den regeln des sicheren und reibungslosen bahnbetriebs vertraut * lernst du das rangieren, bereitstellen und fahren von zügen im regelbetrieb und bei abweichung vom regelbetrieb dein profil: * du hast die schule (bald) erfolgreich abgeschlossen und spaß an technik rund um den bahnbetrieb * du bist gerne in deiner region unterwegs und möchtest am ende des tages zuhause übernachten * du scheust dich nicht davor, verantwortung zu übernehmen und entscheidungen zu treffen * auch in schwierigen situationen bewahrst du ruhe und behältst den überblick * du bist bereit, auch am wochenende und an feiertagen zu arbeiten * idealerweise bist du mind. 17 jahre alt bei ausbildungsbeginn für diese stelle erwartet dich im rahmen des auswahlprozesses eine eignungsuntersuchung. auf unserer karriereseite erfährst du alles
  über die hintergründe, den ablauf und die ideale vorbereitung. du möchtest gerne als lokführerin (w/m/d) arbeiten und verfügst bereits über eine abgeschlossene berufsausbildung? dann ist vielleicht auch der ""quereinstieg als lokführerin (w/m/d)"" für dich interessant. für nähere informationen klicke aufgaben: qualifikationen:

  arbeitsstellen werden angeboten in:

  60311 frankfurt am main (deutschland)

  stellenangebot powered by

  die veröffentlichung dieses stellenangebotes bei regiobizz.de erfolgt mit freundlicher genehmigung von stellenonline im namen des stellenanbieters. eine gewerbliche nutzung dieser daten sowie deren veröffentlichung in jeder form ist ohne ausdrückliche genehmigung von stellenonline strengstens untersagt.","['w', 'w', '1', 'w', 'w', 'w']"
"  lokführer (w/m/d) in 60311 frankfurt am main gesucht

  stellenangebot im regiobizz arbeitsmarkt
  suche nach plz
  ort
  suchwort(e)

  stellenangebot basisdaten

  firma, ort:
  deutsche bahn ag, de 60311 frankfurt am main

  job-kategorie:
  einkauf, logistik

  letze aktualisierung:
  10.04.20222022-04-10

  online bewerben - klicken sie hier um das online bewerbungsformular zu öffnen

  stellenausschreibung: lokführer (w/m/d)

  firma
  deutsche bahn ag in frankfurt am main

  job-info
  zum nächstmöglichen zeitpunkt suchen wir dich als lokführerin für das geschäftsfeld db fernverkehr am standort frankfurt (main) deine aufgaben: * du bist als lokführerin des db fernverkehrs dafür verantwortlich, dass unsere ice-züge und unsere fahrgäste sicher und pünktlich auf unseren strecken in ganz deutschland reisen * du sitzt dabei in zügen mit über 10.000 ps und legst verschiedene strecken unseres streckennetzes mit rund 34.000 km hinter dich * dabei hast du ein besonderes auge auf die geltenden richtlinien, vorschriften und weisungen und berücksichtigst auch wirtschaftliche aspekte * sollte es mal zu unregelmäßigkeiten oder störungen im betriebsablauf kommen, behältst du einen kühlen kopf und kümmerst dich verantwortungsbewusst darum, indem du kollegen und sonstige schnittstellen informierst * anfallende kontroll- und wartungsarbeiten werden von dir überwacht und ggf. durchgeführt dein profil: * du bist stolzer besitzer eines gültigen eisenbahnfahrzeugführerscheins und
  einer aktuellen fahrberechtigung als lokführerin * für dich ist es selbstverständlich, unsere kunden und ihre bedürfnisse in deinem arbeitsalltag und bei entscheidungen in den mittelpunkt zu stellen * das mindestalter von 20 jahren hast du bereits erreicht * du hast gute kenntnisse der deutschen sprache in wort und schrift (mind. b1 niveau) * du bist uneingeschränkt tauglich für den triebfahrzeug-, betriebs- sowie wechseldienst und eine hohe belastbarkeit zeichnet dich aus (die tauglichkeit wird im rahmen der einstellung durch einen betriebsarzt geprüft) * dein polizeiliches führungszeugnis und das fahreignungsregister weisen keine einträge auf * solltest du eine baureihe oder eine strecke mal nicht kennen, hast du freude daran, dir ausbildungen und qualifikationen auf verschiedenen loks und ice anzueignen aufgaben: qualifikationen:

  arbeitsstellen werden angeboten in:

  60311 frankfurt am main (deutschland)

  stellenangebot powered by

  die veröffentlichung dieses stellenangebotes bei regiobizz.de erfolgt mit freundlicher genehmigung von stellenonline im namen des stellenanbieters. eine gewerbliche nutzung dieser daten sowie deren veröffentlichung in jeder form ist ohne ausdrückliche genehmigung von stellenonline strengstens untersagt.","['w', 'w']"
"  ausbildungsstelle lokführerin personenverkehr 2022 (w/m/d) in 60311 frankfurt am main gesucht

  stellenangebot im regiobizz arbeitsmarkt
  suche nach plz
  ort
  suchwort(e)

  stellenangebot basisdaten

  firma, ort:
  deutsche bahn ag, de 60311 frankfurt am main

  job-kategorie:
  ausbildung, einkauf, logistik

  letze aktualisierung:
  14.04.20222022-04-14

  online bewerben - klicken sie hier um das online bewerbungsformular zu öffnen

  stellenausschreibung: ausbildungsstelle lokführerin personenverkehr 2022 (w/m/d)

  firma
  deutsche bahn ag in frankfurt am main

  job-info
  neun linien, 300 kilometer streckennetz, 3.000 ps und mehr als eine halbe million fahrgäste pro tag. mit ihrer leistungsstärke bildet die s-bahn rhein-main das herzstück des schienenpersonennahverkehrs in der metropolregion frankfurt rhein-main. alle s-bahnzüge zusammen fahren täglich über 43.000 kilometer: das sind 3.000 kilometer mehr als eine erdumrundung. zum 1. september 2022 suchen wir dich für die 3-jährige ausbildung zur lokführerin (eisenbahnerin im betriebsdienst fachrichtung lokführer/ transport (w/m/d)) bei der s-bahn rhein-main (db regio ag) in frankfurt (main). der berufsschulunterricht findet in blockform an der heinrich-kleyer-schule ebenfalls in frankfurt (main) statt. deine aufgaben: während deiner ausbildung zur lokführerin in der s-bahn * bist du in unseren s-bahnen im rhein-main-gebiet unterwegs und steuerst zentrale orte wie wiesbaden, friedberg, offenbach, hanau, darmstadt oder mainz an * sorgst du dafür, dass unsere reisenden sicher, pünktlich und
  zuverlässig ihr ziel erreichen * lernst du, die fahrgastinformationen sicherzustellen und damit einen beitrag für eine hohe servicequalität zu leisten * machst du dich mit den regeln des sicheren und reibungslosen bahnbetriebs vertraut * lernst du das rangieren, bereitstellen und fahren von zügen im regelbetrieb und bei abweichung vom regelbetrieb dein profil: * du hast die schule (bald) erfolgreich abgeschlossen und spaß an technik rund um den bahnbetrieb * du bist gerne in deiner region unterwegs und möchtest am ende des tages zuhause übernachten * du scheust dich nicht davor, verantwortung zu übernehmen und entscheidungen zu treffen * auch in schwierigen situationen bewahrst du ruhe und behältst den überblick * du bist bereit, auch am wochenende und an feiertagen zu arbeiten * idealerweise bist du mind. 17 jahre alt bei ausbildungsbeginn für diese stelle erwartet dich im rahmen des auswahlprozesses eine eignungsuntersuchung. auf unserer karriereseite erfährst du alles
  über die hintergründe, den ablauf und die ideale vorbereitung. du möchtest gerne als lokführerin (w/m/d) arbeiten und verfügst bereits über eine abgeschlossene berufsausbildung? dann ist vielleicht auch der ""quereinstieg als lokführerin (w/m/d)"" für dich interessant. für nähere informationen klicke aufgaben: qualifikationen:

  arbeitsstellen werden angeboten in:

  60311 frankfurt am main (deutschland)

  stellenangebot powered by

  die veröffentlichung dieses stellenangebotes bei regiobizz.de erfolgt mit freundlicher genehmigung von stellenonline im namen des stellenanbieters. eine gewerbliche nutzung dieser daten sowie deren veröffentlichung in jeder form ist ohne ausdrückliche genehmigung von stellenonline strengstens untersagt.","['w', 'w', '1', 'w', 'w', 'w']"
"  berufskraftfahrer für umschulung zum rangierbegleiter (w/m/d) in 65553 limburg an der lahn gesucht

  stellenangebot im regiobizz arbeitsmarkt
  suche nach plz
  ort
  suchwort(e)

  stellenangebot basisdaten

  firma, ort:
  deutsche bahn ag, de 65553 limburg an der lahn

  job-kategorie:
  einkauf, logistik, führungskräfte

  letze aktualisierung:
  14.04.20222022-04-14

  online bewerben - klicken sie hier um das online bewerbungsformular zu öffnen

  stellenausschreibung: berufskraftfahrer für umschulung zum rangierbegleiter (w/m/d)

  firma
  deutsche bahn ag in limburg an der lahn

  job-info
  dein ziel, vom rangierbegleiterin zum lokrangierführerin? wir suchen dich zum 01. august 2022 als quereinsteigerin zum rangierbegleiterin und bieten dir nach abgeschlossener ausbildung und praxiserfahrung die möglichkeit zur weiterqualifizierung zum lokrangierführer im geschäftsfeld db cargo ag am einsatzort limburg. in der ca. 6-monatigen innerbetrieblichen umschulung bereiten wir dich auf deinen jobeinstieg vor. das erwartet dich bei der umschulung: * die umschulung findet in vollzeit (39h/woche) statt und setzt sich aus theoretischen und praktischen unterrichtsabschnitten zusammen * die ausbildungsklassen bestehen aus ca. 12 teilnehmern * im rahmen der umschulung als rangierbegleiter erwirbst du gleichzeitig die abschlüsse als rangierarbeiter und bremsprobeberechtigter nach deiner umschulung übernimmst du folgende tätigkeiten: * du bist verantwortlich für rangierarbeiten bei der zugauflösung und zugbildung (langmachen, kuppeln) * du bist für die zugvorbereitung und
  -abfertigung zuständig und verantwortest die technische ausgangskontrolle sowie die bremsprobe * die außenkontrolle von wagen, die zollbehandlung sowie das bearbeiten der züge in den edv-systemen gehören zu deinen aufgaben * bei rangierfahrten unterstützt du den lokrangierführer bei der beobachtung des fahrweges weiterentwicklung: * du hast spaß an der arbeit des rangierbegleiters, dann freuen wir uns * du möchtest dich weiterentwickeln? dann hast du die möglichkeit bei persönlichem engagement dich als lokrangierführer nach erfolgreicher berufspraxis weiter zu bilden in einer weiteren qualifizierung von 8 monaten dein profil: * idealerweise hast du die schule erfolgreich abgeschlossen * du bist bereit, deine medizinische und psychologische eignung für den betriebsdienst nachzuweisen (die tauglichkeit wird im rahmen der einstellung durch einen betriebsarzt geprüft) * schicht- und wechseldienst, auch an sonn- und feiertagen, machen dir nichts aus * spaß an körperlicher arbeit
  im freien und die bereitschaft zur weiterbildung sind für dich selbstverständlich * deine arbeitsweise zeichnet sich durch zuverlässigkeit, teamfähigkeit und verantwortungsbewusstsein aus * du hast gute kenntnisse der deutschen sprache in wort und schrift (mind. b2 niveau) * bestenfalls verfügst du über einen pkw-führerschein bewerbungen bereits ausgebildeter rangierbegleiter sind selbstverständlich ebenso willkommen. aufgaben: qualifikationen:

  arbeitsstellen werden angeboten in:

  65553 limburg an der lahn (deutschland)

  stellenangebot powered by

  die veröffentlichung dieses stellenangebotes bei regiobizz.de erfolgt mit freundlicher genehmigung von stellenonline im namen des stellenanbieters. eine gewerbliche nutzung dieser daten sowie deren veröffentlichung in jeder form ist ohne ausdrückliche genehmigung von stellenonline strengstens untersagt.","['w', 'w']"
"  ausbildung lokführer in der s-bahn (w/m/d) 2022 in 60311 frankfurt am main gesucht

  stellenangebot im regiobizz arbeitsmarkt
  suche nach plz
  ort
  suchwort(e)

  stellenangebot basisdaten

  firma, ort:
  deutsche bahn ag, de 60311 frankfurt am main

  job-kategorie:
  ausbildung, einkauf, logistik

  letze aktualisierung:
  14.04.20222022-04-14

  online bewerben - klicken sie hier um das online bewerbungsformular zu öffnen

  stellenausschreibung: ausbildung lokführer in der s-bahn (w/m/d) 2022

  firma
  deutsche bahn ag in frankfurt am main

  job-info
  neun linien, 300 kilometer streckennetz, 3.000 ps und mehr als eine halbe million fahrgäste pro tag. mit ihrer leistungsstärke bildet die s-bahn rhein-main das herzstück des schienenpersonennahverkehrs in der metropolregion frankfurt rhein-main. alle s-bahnzüge zusammen fahren täglich über 43.000 kilometer: das sind 3.000 kilometer mehr als eine erdumrundung. zum 1. september 2022 suchen wir dich für die 3-jährige ausbildung zur lokführerin (eisenbahnerin im betriebsdienst fachrichtung lokführer/ transport (w/m/d)) bei der s-bahn rhein-main (db regio ag) in frankfurt (main). der berufsschulunterricht findet in blockform an der heinrich-kleyer-schule ebenfalls in frankfurt (main) statt. deine aufgaben: während deiner ausbildung zur lokführerin in der s-bahn * bist du in unseren s-bahnen im rhein-main-gebiet unterwegs und steuerst zentrale orte wie wiesbaden, friedberg, offenbach, hanau, darmstadt oder mainz an * sorgst du dafür, dass unsere reisenden sicher, pünktlich und
  zuverlässig ihr ziel erreichen * lernst du, die fahrgastinformationen sicherzustellen und damit einen beitrag für eine hohe servicequalität zu leisten * machst du dich mit den regeln des sicheren und reibungslosen bahnbetriebs vertraut * lernst du das rangieren, bereitstellen und fahren von zügen im regelbetrieb und bei abweichung vom regelbetrieb dein profil: * du hast die schule (bald) erfolgreich abgeschlossen und spaß an technik rund um den bahnbetrieb * du bist gerne in deiner region unterwegs und möchtest am ende des tages zuhause übernachten * du scheust dich nicht davor, verantwortung zu übernehmen und entscheidungen zu treffen * auch in schwierigen situationen bewahrst du ruhe und behältst den überblick * du bist bereit, auch am wochenende und an feiertagen zu arbeiten * idealerweise bist du mind. 17 jahre alt bei ausbildungsbeginn für diese stelle erwartet dich im rahmen des auswahlprozesses eine eignungsuntersuchung. auf unserer karriereseite erfährst du alles
  über die hintergründe, den ablauf und die ideale vorbereitung. du möchtest gerne als lokführerin (w/m/d) arbeiten und verfügst bereits über eine abgeschlossene berufsausbildung? dann ist vielleicht auch der ""quereinstieg als lokführerin (w/m/d)"" für dich interessant. für nähere informationen klicke hier aufgaben: qualifikationen:

  arbeitsstellen werden angeboten in:

  60311 frankfurt am main (deutschland)

  stellenangebot powered by

  die veröffentlichung dieses stellenangebotes bei regiobizz.de erfolgt mit freundlicher genehmigung von stellenonline im namen des stellenanbieters. eine gewerbliche nutzung dieser daten sowie deren veröffentlichung in jeder form ist ohne ausdrückliche genehmigung von stellenonline strengstens untersagt.","['w', 'w', '1', 'w', 'w', 'w']"
"  einsatzort

  frankfurt am main

  wer sind wir?

  effizienz, schnelligkeit und spaß an der leistung machen uns zum führenden unternehmen für supply chain services.
  als idealer partner für zuverlässige logistikdienstleistungen überzeugen wir unsere kunden in der chemie- und pharmaindustrie. mit der umsetzung flexibler und nachhaltiger konzepte und der bereitstellung leistungsstarker infrastrukturen bieten wir unseren mitarbeitern vielfalt, herausforderungen und zukunftsperspektiven. infraserv logistics gmbh ist eine 100 prozentige tochter der infraserv gmbh & co. höchst kg.

  gesellschaft

  infraserv logistics gmbh

  beschreibung der stelle

  talente sind bei uns ganz in ihrem element

  für unseren standort frankfurt-fechenheim suchen wir einen kraftfahrer und rangierer, welcher die warenbewegungen am standort zwischen den betrieben gewährleistet.

  aufgaben so vielfältig wie unsere leistungen

  * führen von sattelzügen, gliederzügen, absetzkippern sowie bedienung von kompaktlader, radlader und stapler oder anderen fahrzeugen im fuhrpark.
  * rangieren von bahnkesselwagen und eisenbahnflachwagen
  * eigenverantwortliches sicherstellen des reibungslosen betriebsablaufes und der betriebssicherheit
  * erkennen von störungen des betriebsablaufes und veranlassung geeigneter maßnahmen zur beseitigung
  * gewährleisten von arbeits-, umwelt- und gesundheitsschutz fahrzeugwartung und pflege gemäß vorgaben des herstellers oder vorgesetzten

  die expertise, die wir brauchen

  * lkw-führerschein, berufskraftfahrerqualifikation mit prüfziffer 95 im führerschein und betriebsdiensttauglichkeit
  * kenntnisse in ladungssicherung, adr-grundkenntnisse, abfalltransporte (efbv) sowie bbs-qualifiziert
  * hohe kundenorientierung und sicheres auftreten sowie hohe team- und kommunikationsfähigkeit
  * eigenverantwortliche, zielorientierte arbeitsweise
  * hohe leistungsbereitschaft, überzeugungskraft und durchsetzungsvermögen

  unsere benefits

  * attraktive tarifliche vergütung
  * flexible arbeitszeiten, gute verkehrsanbindung
  * breit gefächerte weiterbildungsmöglichkeiten
  * betriebliche altersversorgung

  einsatzort der stelle

  standort

  deutschland, frankfurt

  google maps

  alt-fechenheim 34 60386 frankfurt am main

  kontakt

  herr markus engel tel: +49 69 305-18179 e-mail an: markus.engel@infraserv.com","['google', 'e-mail']"
"  berufskraftfahrer für quereinstieg zum lokführer (w/m/d) in 36179 bebra gesucht

  stellenangebot im regiobizz arbeitsmarkt
  suche nach plz
  ort
  suchwort(e)

  stellenangebot basisdaten

  firma, ort:
  deutsche bahn ag, de 36179 bebra

  job-kategorie:
  einkauf, logistik

  letze aktualisierung:
  14.04.20222022-04-14

  online bewerben - klicken sie hier um das online bewerbungsformular zu öffnen

  stellenausschreibung: berufskraftfahrer für quereinstieg zum lokführer (w/m/d)

  firma
  deutsche bahn ag in bebra

  job-info
  zum 01. august 2022 suchen wir dich als quereinsteigerin für eine umschulung zur lokführerin für das geschäftsfeld db cargo ag am einsatzort kassel oder bebra. in einer 10- bis 12-monatigen innerbetrieblichen umschulung am ausbildungsort im raum frankfurt bereiten wir dich auf deinen jobeinstieg vor. deine aufgaben: * als lokführerin im güterverkehr transportierst du vielfältige güter wie z. b. tonnenschwere erze, mineralöle oder die neuesten pkw-modelle * die zeitgerechte beförderung der güter liegt in deiner verantwortung * die technische vorbereitung, das erkennen und beseitigen von kleineren störungen gehören ebenfalls zu deinen aufgaben * du hast selten routine, denn du fährst verschiedene lok-baureihen auf unterschiedlichen strecken und bekommst so einen einblick in einen teil unseres großen schienennetzes * bei uns im güterverkehr bist du rund um die uhr flexibel im einsatz das erwartet dich bei der umschulung: * die umschulung findet in vollzeit (39h/woche) statt und
  setzt sich aus theoretischen und praktischen unterrichtsabschnitten zusammen * die ausbildungsklassen bestehen aus ca. 12 teilnehmern * du erhältst eine moderne ausbildung auch unter einsatz von simulatoren und tablets * bei erfolgreichem abschluss erwirbst du den europäischen triebfahrzeugführerschein dein profil: * du hast eine abgeschlossene anerkannte berufsausbildung, z. b. als köchin, malerin oder einzelhandelskauffrau * du bist mindestens 20 jahre alt und bereit, deine medizinische und psychologische eignung für den betriebsdienst nachzuweisen (die tauglichkeit wird im rahmen der einstellung durch einen betriebsarzt geprüft) * schicht- und wechseldienst, auch an sonn- und feiertagen, machen dir nichts aus * verständnis für technische zusammenhänge und die bereitschaft zur weiterbildung sind für dich selbstverständlich * deine arbeitsweise zeichnet sich durch verantwortungsbewusstsein, flexibilität und kundenorientierung aus * du hast gute kenntnisse der deutschen
  sprache in wort und schrift (mind. b2 niveau) * bestenfalls verfügst du über einen pkw-führerschein bewerbungen bereits ausgebildeter lokführerinnen sind selbstverständlich ebenso willkommen. aufgaben: qualifikationen:

  arbeitsstellen werden angeboten in:

  36179 bebra (deutschland)

  stellenangebot powered by

  die veröffentlichung dieses stellenangebotes bei regiobizz.de erfolgt mit freundlicher genehmigung von stellenonline im namen des stellenanbieters. eine gewerbliche nutzung dieser daten sowie deren veröffentlichung in jeder form ist ohne ausdrückliche genehmigung von stellenonline strengstens untersagt.","['w', 'w']"
