job_id;date;job_title;profession_isco_code;advertiser_name;full_text
fd85ddf672bc4ccb9abe039b8fa219b2;2019-04-08;Leiter Triebfahrzeugführer (m/w/d) Helrom;8311;Helrom Trailerbahn;"  Leiter Triebfahrzeugführer (m/w/d)

  Helrom GmbH

  Die HELROM Trailerbahn ist die Innovation im Schienengüterverkehr. Für alle Straßentransportunternehmen!
  Für alle Trailer! Unsere patentierte, horizontale Schienenwagen- und Terminaltechnologie ermöglicht das spielend einfache Be- und Entladen eines Wagens mit einer Zugmaschine.

  Leiter Triebfahrzeugführer (m/w/d) für nationalen und internationalen Güterverkehr

  HELROM bietet Trailerzüge mit eigenen Waggons und Lokomotiven. Dafür suchen wir Sie!

  Auf nachgefragten Güterverkehrskorridoren, national wie international, fahren wir täglich und treiben so als Dienstleister der Spediteure die Verkehrsverlagerung von der Straße auf die Schiene voran. Sukzessive eröffnen wir dafür neue Korridore in Europa.

  IHRE AUFGABEN

  * Aufbau eines Lokführerteams
  * Sicherstellung einer hohen Motivation im Team im Sinne unseres einzigartigen Produkts und Leistungsversprechens
  * Bereitschaft, vom Arbeitsort Frankfurt aus Ihr Team auf Zugfahrten zu begleiten bzw. Zugfahrten selbst durchzuführen

  UNSERE LEISTUNGEN

  * Spannendes Arbeitsumfeld in einem jungen Unternehmen
  * Sehr gute Entwicklungsmöglichkeiten und Perspektiven
  * Flache Hierarchien und damit die Chance, die Unternehmensentwicklung mitzugestalten
  * übertarifliches Vergütungspaket

  IHR PROFIL

  * Unternehmergeist, Motivation und Leistungsbereitschaft
  * Erfahrung in der Leitung eines Teams
  * Reisebereitschaft
  * Abgeschlossene Ausbildung oder Qualifizierung zum Triebfahrzeugführer
  * Gesundheitliche Tauglichkeit
  * Sehr gute Deutsch- und gute Englischkenntnisse

  Überzeugt?

  Dann bewerben Sie sich jetzt! Wir freuen uns auf Ihre aussagekräftige Bewerbung:"
63fc405e8f6b43eb9a898575fc008b92;2019-04-21;Eisenbahner/in - Betriebsdienst - Fahrweg;8311;Deutsche Bahn AG;"  12336-a19f473j0097791-S

  Fahrdienstleiter (w/m/d)

  Eisenbahner/in - Betriebsdienst - Fahrweg

  VOLLZEIT

  35390

  Gießen, Lahn

  Hessen

  2019-04-21

  KEINE_ANGABE

  Was Dich erwartet Für über 500 verschiedene Berufe suchen wir motivierte Mitarbeiter. Und das in ganz Deutschland. Ob erfahrene Profis oder Berufsstarter - wir bieten zahlreiche Einstiegs- und Weiterbildungsmöglichkeiten. Deine Aufgaben Zum nächstmöglichen Zeitpunkt suchen wir Dich als Fahrdienstleiter (w/m/d) für das Geschäftsfeld DB Netz AG am Standort Gießen. *Deine Aufgaben:* · Als Fahrdienstleiter (w/m/d) bist Du für die sichere und pünktliche Durchführung von Zug- und Rangierfahrten inklusive Fahrwegprüfung, Gleisfreimeldung, Räumungsprüfung und Zugbeobachtung sowie die regelwerkskonforme Dokumentation betrieblicher Handlungen für komplexe Infrastruktur mit unterschiedlichem dispositiven Aufwand verantwortlich. · Du arbeitest unter Einhaltung des gültigen Regelwerks einschließlich örtlicher Bestimmungen sowie betrieblicher Aufträge und Weisungen. · Weiterhin bist Du für die Erteilung, Abgabe und Übermittlung fahrdienstlicher Meldungen, Aufträge, Befehle sowie Fahrplanmitteilungen
  zuzüglich zugehöriger Dokumentation verantwortlich. · Du bedienst und überwachst die Dir zugewiesenen leit- und sicherungstechnischen Anlagen sowie Telekommunikationsanlagen. Qualifikationen *Dein Profil:* · Befähigung zum Fahrdienstleiter · Uneingeschränkte Tauglichkeit für den Betriebsdienst sowie psychologische Eignung für die Tätigkeit des Fahrdienstleiters · Sehr gute Kenntnisse und Erfahrung im operativen Betriebsdienst · Du solltest team- und kommunikationsfähig und in Stresssituationen belastbar sein · Uneingeschränkte Schichtdiensttauglichkeit · Weiterhin verfügst Du über eine schnelle Auffassungsgabe, bist flexibel, entscheidungs- und durchsetzungsfähig.

  Deutsche Bahn AG

  Lehmkuhl

  35390 Gießen, Lahn, Deutschland, Hessen

  http://jobspreader.com/gdxff?utm_source=jsba&utm_medium=giesen&utm_campaign=logistik&utm_term=fahrdienstleiter-w-m-d"
29484a7f493f48baaf92c70c343d76d9;2019-04-14;Eisenbahner/in - Betriebsdienst - Lokführer und Transport;8311;Deutsche Bahn AG;"  12336-a19f472j0095936-S

  Quereinstieg zum Lokführer (w/m/d) in Glauburg-Stockheim

  Eisenbahner/in - Betriebsdienst - Lokführer und Transport

  VOLLZEIT

  63695

  Glauburg

  Hessen

  2019-04-13

  KEINE_ANGABE

  Was Dich erwartet Für über 500 verschiedene Berufe suchen wir motivierte Mitarbeiter. Und das in ganz Deutschland. Ob erfahrene Profis oder Berufsstarter - wir bieten zahlreiche Einstiegs- und Weiterbildungsmöglichkeiten. Deine Aufgaben Zum nächstmöglichen Zeitpunkt suchen wir Dich als Lokführer (w/m/d) für die DB Regio AG in Glauburg-Stockheim. *Deine Aufgaben:* · Während einer 9 monatigen Ausbildung zum Lokführer erwirbst Du theoretisches Fachwissen und praktische Erfahrungen um dann als Lokführer im Schichtdienst eingesetzt zu werden · Als ausgebildeter Lokführer sorgst Du dafür, dass unsere Reisenden sicher, pünktlich und bequem ihr Ziel erreichen · Du stellst die Fahrgastinformationen sicher und leistest damit einen Beitrag für eine hohe Servicequalität · Du kontrollierst die technische Einsatzfähigkeit der Triebfahrzeuge · Du arbeitest eng und kooperativ mit anderen Partnern im Verkehrsprozess zusammen Qualifikationen *Dein Profil:* · Du besitzt eine erfolgreich abgeschlossene
  Berufsausbildung · Du hast bereits das Mindestalter von 20 Jahre erreicht · Du bringst die Bereitschaft zu Schicht und Wechseldienst, sowie auch an Sonn- und Feiertagen mit · Zudem besitzt Du gute Kenntnisse der deutschen Sprache in Wort und Schrift (min. B1-Niveau) · Verantwortungsbewusstsein, Lernbereitschaft, sowie Service- und Kundenorientierung sind keine Fremdwörter für Dich · Du kannst einen sauberen Auszug aus dem Fahreignungsregister vorweisen (nicht älter als 2 Monate) · Darüber hinaus besitzt Du bereits den PKW-Führerschein Bewerbungen bereits ausgebildeter Lokführer sind selbstverständlich ebenso willkommen.

  Deutsche Bahn AG

  Lehmkuhl

  63695 Glauburg, Deutschland, Hessen

  http://jobspreader.com/rrfzz?utm_source=jsba&utm_medium=glauburg&utm_campaign=logistik&utm_term=quereinstieg-zum-lokfuhrer-w-m-d-in-glauburg-stockheim"
b55ef067b886418e83ce448bc4dcea57;2019-04-21;Eisenbahner/in - Betriebsdienst - Fahrweg;8311;Deutsche Bahn AG;"  12336-a19f473j0097781-S

  Rangierbegleiter im Güterverkehr (w/m/d)

  Eisenbahner/in - Betriebsdienst - Fahrweg

  VOLLZEIT

  65474

  Bischofsheim bei Rüsselsheim

  Hessen

  2019-04-21

  KEINE_ANGABE

  Was Dich erwartet Für über 500 verschiedene Berufe suchen wir motivierte Mitarbeiter in ganz Deutschland. Auch Quereinsteiger sind bei uns willkommen. Du hast schon Erfahrung und Lust auf etwas Neues? Dann bewirb Dich bei uns! Wir machen Dich in den ersten Monaten fit für Deine neue Aufgabe. Deine Aufgaben Zum nächstmöglichen Zeitpunkt suchen wir Dich als qualifizierer Rangierbegleiter für das Geschäftsfeld DB Cargo AG an den Meldestellen Bischofsheim, Limburg und Hanau. *Deine Aufgaben: * · Du bist verantwortlich für Rangierarbeiten in den Prozessen der Zugauflösung und Zugbildung (Langmachen, Kuppeln) · Du unterstützt den Lokrangierführer bei Rangierfahrten · Du übernimmst Aufgaben in der Zugabfertigung wie Außenkontrolle von Wagen, die Zollbehandlung sowie das Bearbeiten der Züge in den EDV-Systemen · Du bist für die Zugvorbereitung zuständig und verantwortest die Bezettelung von Wagen, die Ausgangskontrolle sowie die vereinfachte Bremsprobe * * Qualifikationen *Dein Profil: * ·
  Du hast eine abgeschlossene Berufsausbildung als Eisenbahner im Betriebsdienst oder eine entsprechende Funktionsausbildung als Lokrangierführer oder Rangierbegleiter · Du hast die uneingeschränkte psychologische und arbeitsmedizinische Tauglichkeit für den Bahnbetrieb · Du bist bereit, Schicht- und Wechseldienst, auch an Sonn- und Feiertagen, zu übernehmen · Die tägliche Arbeit im Freien bei Wind und Wetter macht Dir nichts aus · Deine Arbeitsweise zeichnet sich ausdurch Zuverlässigkeit, Teamfähigkeit und Verantwortungsbewusstsein aus · Du hast gute Kenntnisse der deutschen Sprache in Wort und Schrift (mind. B2 Niveau) · Du verfügst bestenfalls über einen PKW-Führerschein * * *Viele gute Gründe sprechen für einen Wechsel: * · Du erhältst bereits an Tag 1 einen unbefristeten Arbeitsvertrag und hast mindestens 28 Tage Urlaub · Du profitierst von überdurchschnittlichen Zulagen und vielen attraktiven Arbeitszeit- und Wahlmodellen · Eine Anerkennung von Tätigkeitsjahren in
  eisenbahnspezifischen Funktionen kann erfolgen * * Informiere dich hier zu allen weiteren Vorteilen der DB. * * * *

  Deutsche Bahn AG

  Lehmkuhl

  65474 Bischofsheim bei Rüsselsheim, Deutschland, Hessen

  http://jobspreader.com/m4z4n?utm_source=jsba&utm_medium=bischofsheim&utm_campaign=produktion&utm_term=rangierbegleiter-im-guterverkehr-w-m-d"
9b2b8a2e774749e6a57f0c3001f5ab7b;2019-04-21;Eisenbahner/in - Betriebsdienst - Fahrweg;8311;Deutsche Bahn AG;"  12336-a19f473j0097779-S

  Weichenwärter (w/m/d)

  Eisenbahner/in - Betriebsdienst - Fahrweg

  VOLLZEIT

  63450

  Hanau

  Hessen

  2019-04-21

  KEINE_ANGABE

  Was Dich erwartet Für über 500 verschiedene Berufe suchen wir motivierte Mitarbeiter. Und das in ganz Deutschland. Ob erfahrene Profis oder Berufsstarter - wir bieten zahlreiche Einstiegs- und Weiterbildungsmöglichkeiten. Deine Aufgaben Zum nächstmöglichen Zeitpunkt suchen wir Dich als Weichenwärter für die DB Netz AG am Standort Hanau. *Deine Aufgaben:* · Zusammen mit einem Fahrdienstleiter arbeitest Du dabei in kleinen, mittleren oder großen Stellwerken und stellst dabei Weichen und Signale im Auftrag des Fahrdienstleiters richtig ein · Für die sichere Durchführung von Rangierfahrten im zugewiesen Bereich bist du eigenverantwortlich zuständig · Weiterhin bist Du für Zugmeldungen und das Führen betrieblicher Unterlagen verantwortlich · Auch das Bedienen von Funkanlagen und Dispositionssystemen gehören zu Deinen täglichen Aufgaben · Du arbeitest mit mehreren Betriebsstellen und Instandhaltungspersonalen zusammen und tauscht dich mit ihnen aus Qualifikationen * * *Dein Profil:* * *
  * * · Befähigung zum Weichenwärter (w/m/d) · Sehr gute Kenntnisse und Erfahrungen im Betriebsdienst · Aktuelle Erfahrung in der Betriebsführung als Weichenwärter/in auf Bahnhöfen mit mittleren bis hohen Anforderungen · Auch in Stresssituationen handelst Du ruhig und fachgemäß · Das Arbeiten im Schicht- und Wechseldienst, sowie an Feiertagen macht Dir nichts aus · Du verfügst über die psychologische Eignung sowie die entsprechende ärztliche Tauglichkeit · Ein hohes Maß an Verantwortungsbereitschaft bringst Du zudem auch mit

  Deutsche Bahn AG

  Lehmkuhl

  63450 Hanau, Deutschland, Hessen

  http://jobspreader.com/twcp7?utm_source=jsba&utm_medium=hanau&utm_campaign=logistik&utm_term=weichenwarter-w-m-d"
7e2d4247f5324712a6f3d044432f2255;2019-04-29;Eisenbahner im Betriebsdienst Fachrichtung Fahrweg (m/w/d);8311;Deutsche Bahn Ag;"  Eisenbahner im Betriebsdienst Fachrichtung Fahrweg (m/w/d)

  Deutsche Bahn
  Ausbildungsort
  63450 Hanau
  Unternehmensprofil
  Ausbildungsbeginn
  01.08.2019
  Empfohlener Schulabschluss
  Hauptschulabschluss
  Bildungsweg
  Duale Ausbildung
  Ausbildungsplätze
  Freie Plätze vorhanden
  Ausbildungsdauer
  3 Jahre
  Bewerbungsfrist
  offen

  Ausbildungsinhalte
  __________________________________________________

  Die Deutsche Bahn ist einer der vielfältigsten Arbeitgeber Deutschlands. Wir suchen jedes Jahr deutschlandweit über 3.000 Auszubildende in 50 Berufen, die mit uns gemeinsam noch besser werden wollen.

  Zum 1. September 2018 suchen wir Dich für die DB Cargo AG in Hanau.
  Du hast schon immer davon geträumt, etwas Großes zu bewegen? Dann werde Herrscher über tausende PS.

  Deine Aufgaben

  * Du wirst Spezialist im Rangieren, Zusammenstellen und Fahren von Zügen des Personen- oder Güterverkehrs
  * Du erlernst die Regeln des sicheren und reibungslosen Bahnbetriebs
  * Du sorgst dafür, dass unsere Züge sicher, pünktlich und zuverlässig das Ziel erreichen

  Dein Profil

  * Du hast die Schule erfolgreich abgeschlossen
  * Du begeisterst Dich für Technik
  * Du bewahrst auch in schwierigen Situationen die Ruhe und behältst den Überblick
  * Du scheust Dich nicht davor, Verantwortung zu übernehmen und Entscheidungen zu treffen

  Besonderheiten
  __________________________________________________

  Wir bieten

  * Attraktive Vergütung
  * Fahrvergünstigungen
  * Mietkostenzuschuss
  * Übernahmegarantie

  Bewirb Dich jetzt online auf diese Ausschreibung. Deine persönlichen Daten behandeln wir vertraulich: www.deutschebahn.com/datenschutz-personal Bewerben und mehr erfahren: www.deutschebahn.com/karriere"
f30af3bf6e994347b1b74a365d63a66a;2019-04-29;Eisenbahner im Betriebsdienst Fachrichtung Lokführer und Transport (m/w/d);8311;Deutsche Bahn Ag;"  Eisenbahner im Betriebsdienst Fachrichtung Lokführer und Transport (m/w/d)

  Deutsche Bahn
  Ausbildungsort
  63450 Hanau
  Unternehmensprofil
  Ausbildungsbeginn
  01.08.2019
  Empfohlener Schulabschluss
  Hauptschulabschluss
  Bildungsweg
  Duale Ausbildung
  Ausbildungsplätze
  Freie Plätze vorhanden
  Ausbildungsdauer
  3 Jahre
  Bewerbungsfrist
  offen

  Ausbildungsinhalte
  __________________________________________________

  Die Deutsche Bahn ist einer der vielfältigsten Arbeitgeber Deutschlands. Wir suchen jedes Jahr deutschlandweit über 3.000 Auszubildende in 50 Berufen, die mit uns gemeinsam noch besser werden wollen.

  Du willst Herrscher über Tausende PS sein? Dann bist Du bei uns genau richtig!

  Zum 1. September 2019 suchen wir Dich für die 3-jährige Ausbildung zum Lokrangierführer (Eisenbahner im Betriebsdienst Fachrichtung Lokführer/ Transport) bei der DB Cargo AG in Hanau. Die Berufsschule befindet sich in Fulda.

  Deine Aufgaben:

  Während Deiner Ausbildung zum Lokrangierführer (w/m/d)

  * wirst Du auf eine abwechslungsreiche Tätigkeit mit Rangiertätigkeiten, Streckenfahrten und Kundenkontakt vorbereitet
  * machst Du Dich mit den Regeln des sicheren und reibungslosen Bahnbetriebs vertraut
  * lernst Du das Zusammenstellen und Fahren von verschiedenen Baureihen (Zügen) des Güterverkehrs und wirst Du Spezialist im Rangieren
  * übst Du, wie man mit einer maßgeschneiderten IT, logistische Prozesse für unsere Kunden eigenverantwortlich plant und durchführt
  * sorgst Du dafür, dass unsere Züge sicher, pünktlich und zuverlässig ihr Ziel erreichen

  Dein Profil:

  * Du hast die Schule (bald) erfolgreich abgeschlossen und begeisterst Dich für Technik
  * Du möchtest lieber draußen an der frischen Luft als in geschlossenen Räumen arbeiten
  * Du bist verantwortungsbewusst, belastbar und zuverlässig
  * Du bewahrst auch in schwierigen Situationen die Ruhe und behältst den Überblick
  * Du scheust Dich nicht davor, Verantwortung zu übernehmen und Entscheidungen zu treffen

  Besonderheiten
  __________________________________________________

  Wir bieten

  * Attraktive Vergütung
  * Fahrvergünstigungen
  * Mietkostenzuschuss
  * Übernahmegarantie

  Bewirb Dich jetzt online auf diese Ausschreibung! Je früher Du Deine Bewerbung abschickst, desto besser sind Deine Chancen auf Deinen Wunschplatz. Deine persönlichen Daten behandeln wir vertraulich: www.deutschebahn.com/datenschutz-personal Bewerben und mehr erfahren: www.deutschebahn.com/karriere"
d61179ce58c44edb8a875bbadca12d02;2019-04-29;Eisenbahner im Betriebsdienst Fachrichtung Lokführer und Transport (m/w/d);8311;Deutsche Bahn Ag;"  Eisenbahner im Betriebsdienst Fachrichtung Lokführer und Transport (m/w/d)

  Deutsche Bahn
  Ausbildungsort
  60385 Frankfurt
  Unternehmensprofil
  Ausbildungsbeginn
  01.08.2019
  Empfohlener Schulabschluss
  Hauptschulabschluss
  Bildungsweg
  Duale Ausbildung
  Ausbildungsplätze
  Freie Plätze vorhanden
  Ausbildungsdauer
  3 Jahre
  Bewerbungsfrist
  offen

  Ausbildungsinhalte
  __________________________________________________

  Die Deutsche Bahn ist einer der vielfältigsten Arbeitgeber Deutschlands. Wir suchen jedes Jahr deutschlandweit über 3.000 Auszubildende in 50 Berufen, die mit uns gemeinsam noch besser werden wollen.

  Du willst Herrscher über Tausende PS sein? Dann bist Du bei uns genau richtig!

  Zum 1. September 2019 suchen wir Dich für die 3-jährige Ausbildung zum Lokführer (Eisenbahner im Betriebsdienst Fachrichtung Lokführer/ Transport) bei der DB Regio AG in Frankfurt (Main). Die Berufsschule befindet sich ebenfalls in Frankfurt (Main).

  Deine Aufgaben:

  Während Deiner Ausbildung zum Lokführer (w/m/d)

  * bist Du im Stadtverkehr und somit in unseren S-Bahnen tätig
  * machst Du Dich mit den Regeln des sicheren und reibungslosen Bahnbetriebs vertraut
  * lernst Du das Rangieren, Bereitstellen und Fahren von Zügen im Regelbetrieb und bei Abweichung vom Regelbetrieb
  * erfährst Du, wie man Fahrzeugstörungen erkennt und beseitigt
  * sorgst Du dafür, dass unsere Kunden sicher, pünktlich und zuverlässig ihr Ziel erreichen

  Dein Profil:

  * Du hast die Schule (bald) erfolgreich abgeschlossen und Spaß an Technik
  * Du bist bereit, auch am Wochenende und an und Feiertagen zu arbeiten
  * Du bewahrst auch in schwierigen Situationen die Ruhe und behältst den Überblick
  * Du scheust Dich nicht davor, Verantwortung zu übernehmen und Entscheidungen zu treffen
  * Du bist verantwortungsbewusst, belastbar und zuverlässig

  Besonderheiten
  __________________________________________________

  Wir bieten

  * Attraktive Vergütung
  * Fahrvergünstigungen
  * Mietkostenzuschuss
  * Übernahmegarantie

  Bewirb Dich jetzt online auf diese Ausschreibung! Je früher Du Deine Bewerbung abschickst, desto besser sind Deine Chancen auf Deinen Wunschplatz. Deine persönlichen Daten behandeln wir vertraulich: www.deutschebahn.com/datenschutz-personal Bewerben und mehr erfahren: www.deutschebahn.com/karriere"
27bfd8d7d9c941519c43a97dd194edfa;2019-04-28;Triebfahrzeugführer / Lokführer;8311;Abellio;"  Triebfahrzeugführer / Lokführer

  3,2 Abellio Naumburg Heute
  Bewerbung erfolgt 27.04.19
  Auf Partnerseite bewerben
  Heute
  * Job

  Ihr Aufgabengebiet:
  * Durchführen der Zug- und Rangierfahrten sowie Vorbereitungs- und Abschlussarbeiten
  * Verantwortung für die betriebliche Sicherheit im Zug
  * Bedarfsweise Ergänzen von Betriebsstoffen oder Betriebsvorräten wie z.B. Sand oder Frischwasser
  * Selbständiges Erkennen und Beheben von Störungen Ihr Profil:
  * Eisenbahnfahrzeugführerschein Klasse B gemäß TfV
  * Erfahrung im Betrieb auf Strecken der DB Netz AG
  * Kenntnis in der Bedienung moderner Schienenfahrzeuge wünschenswert
  * Gepflegtes Erscheinungsbild, freundliches Auftreten, hohe Belastbarkeit und Teamfähigkeit
  * Bereitschaft zu Wechseldienst und Schichtarbeit, auch an Wochenenden und Feiertagen
  * Kunden- und Serviceorientierung
  * Gesundheitliche Eignung
  * Kfz und Führerschein vorhanden Wir bieten Ihnen moderne Arbeitsbedingungen in einem gesund wachsenden Unternehmen mit einem langfristigen Verkehrsvertrag, eine leistungsgerechte Vergütung und ein hochmotiviertes Team mit flachen Hierarchien."
79e74dbc151040339f319a14d4078e2a;2019-04-28;Rangierer (m/w/d);8311;DPD Deutschland GmbH;"  Rangierer (m/w/d)

  3,0 DPD Deutschland GmbH Raunheim Heute
  Bewerbung erfolgt 28.04.19
  Auf Partnerseite bewerben
  Heute
  * Job

  Als Rangierer (m/w/d) am Standort Raunheim Willkommen bei DPD. Als Innovationsführer im Paketversand zielt DPD vor allem auf das Premium Segment ab, also auf alle, die mehr erwarten als den klassischen Paketversand. Als Arbeitgeber wollen wir ebenfalls Premium sein und arbeiten konsequent auf dieses Ziel hin. Deutschlandweit sind in 78 Niederlassungen täglich 9.500 Mitarbeiter und 11.000 Zusteller für uns im Einsatz. Überzeugen Sie sich von uns und werden Sie Teil von DPD Freuen Sie sich auf abwechslungsreiche Aufgaben Rangieren von Wechselbrücken an und von den entsprechenden Entladetoren und den zugewiesenen Beladetoren Kontrolle der Wechselbrücken auf Beschädigungen / Verkehrssicherheit Auf- und Abbrücken von Wechselbrücken Betanken des Rangierfahrzeugs Mit diesen Stärken punkten Sie Führerschein der Klasse CE (vormals Klasse 2), ggf. auch Staplerschein Eintragung Kennziffer 95 im Führerschein (Weiterbildung nach BKra
  FQG) Strukturierte und zielorientierte Arbeitsweise Bereitschaft zur Schicht- und Samstagsarbeit Unser Arbeitsumfeld wird Sie überzeugen Wir bieten Ihnen spannende Aufgaben in einer dynamischen Zukunftsbranche und viele Möglichkeiten, sich weiterzuentwickeln. Profitieren Sie dabei von einer offenen Arbeitsatmosphäre, einer sozialen und verantwortungsvollen Unternehmenskultur, schnellen Entscheidungswegen und attraktiven Konditionen. Freuen Sie sich auf Ihr neues Team, das gut zusammenarbeitet und Spaß bei der Arbeit hat. Starten Sie jetzt wir freuen uns auf Sie Bitte bewerben Sie sich online mit Angabe Ihres nächstmöglichen Eintrittstermins sowie Ihrer Gehaltsvorstellung. Jetzt bewerben Bei Fragen wenden Sie sich bitte an Michaela Siebein michaela.siebeindepot 160.dpd.de DPD Deutschland Gmb
  H Kelsterbacher Straße 64 65479 Raunheim Website"
a05c98fc9aa3425bbb8779356d1aea05;2019-04-29;Eisenbahner/in - Betriebsdienst - Lokführer und Transport;8311;PARTNER Personaldienste Süd-West GmbH;"  11119-1212857435-S

  Reisendenlenker (m/w/d)

  Eisenbahner/in - Betriebsdienst - Lokführer und Transport

  VOLLZEIT

  60313

  Frankfurt am Main

  Hessen

  2019-04-26

  UNBEFRISTET

  PARTNER verbindet eine über 50-jährige Tradition mit einer modernen Arbeitsauffassung und steht für Zuverlässigkeit, Qualität sowie Innovationskraft. Als ein inhabergeführtes Unternehmen in der Personaldienstleistung mit bundesweit über 50 Niederlassungen und über 3.000 Mitarbeitern wird bei uns PARTNERschaft groß geschrieben. Vielleicht gehören Sie in Kürze zu unserem Team? Gute Gründe dafür gibt es genug. Wir unterstützen unsere Mitarbeiter/-innen professionell und individuell auf ihrem Karriereweg, bieten zielgerichtete Weiterbildungsmöglichkeiten und spannende Aufgaben in einem erfolgreichen Umfeld. Für unseren Kunden, das führende Unternehmen des deutschen Eisenbahnverkehrs, suchen wir Sie in Frankfurt ab sofort als Einstiegslotse / Reisendenlenker (m/w/d) . Das sind Ihre Aufgaben: - Sie sind für das Management der Zustiege von Fahrgästen am Bahnsteig und dem Schienenersatzverkehr zuständig - Sie erteilen den Reisenden Auskünfte, zum Beispiel zu Anschlusszügen Das bringen Sie mit:
  - Deutschkenntnisse in Wort und Schrift, gerne auch weitere Fremdsprachen - Freude am Umgang mit Menschen - Körperliche Belastbarkeit und Stressresistenz Das können Sie erwarten: - Einen unbefristete Arbeitsvertrag - Persönliche Einsatzbegleitung und weiterführende Betreuung durch ein erfahrenes Team - Garantiert tarifliche und pünktliche Bezahlung - Monatliche Abschlagszahlungen bei finanziellen Engpässen Sie möchten sich jetzt gern bewerben? Dann senden Sie Ihre vollständigen Bewerbungsunterlagen unter Angabe Ihrer Gehaltsvorstellung via E-Mail, Post oder einfach über den Button ""Jetzt bewerben"" an Ihr PARTNER Team.

  PARTNER Personaldienste Süd-West GmbH

  Svenja

  Kirchner

  PARTNER Personaldienste Süd-West GmbH, Altenhaßlauer Weg 2, 63571 Gelnhausen, Deutschland, Hessen

  bewerbung.gelnhausen@partner-personaldienste.de

  https://partner-personaldienste.persy.jobs/persy/l/job-4bi5v-b"
35c4360a81984539bab9b0b92f6bf4f7;2019-04-04;Eisenbahner/in - Betriebsdienst - Fahrweg;8311;Deutsche Bahn AG;"  12336-a19f472j0092292-S

  Quereinstieg zum Fahrwegpfleger (w/m/d)

  Eisenbahner/in - Betriebsdienst - Fahrweg

  VOLLZEIT

  20095

  Hamburg

  Hamburg

  2019-04-03

  KEINE_ANGABE

  Was Dich erwartet Für über 500 verschiedene Berufe suchen wir jährlich mehr als 7.000 motivierte Mitarbeiter. Und das in ganz Deutschland. Ob erfahrene Profis oder Quereinsteiger aus fachfremden Bereichen - wir bieten zahlreiche Einstiegs- und Weiterbildungsmöglichkeiten. Deine Aufgaben Zum nächstmöglichen Zeitpunkt suchen wir Dich für die DB Fahrwegdienste für den Servicebereich Hamburg/Schleswig-Holstein für die Bereiche Hamburg, Neumünster, Kiel, Flensburg, Wedel, Pinneberg. Innerhalb von 6 Monaten machen wir Dich zum wahren Vollprofi auf unseren Fahrwegen: Du wirst Herr über Freischneider und Kettensäge und sorgst damit gemeinsam mit deinem Trupp für einen sicheren Gleisbereich! *Deine Aufgaben:* · Nach Abschluss der internen Ausbildung übernimmst Du die Vegetationspflege entlang des Schienennetzes und anderen Standorten der Deutschen Bahn · Ausführen von Arbeiten mit der Motorkettensäge, dem Freischneider sowie Bedienung fachspezifischer Geräte · Eigenverantwortliches
  sicherheitsgerichtetes Zufallbringen von Bäumen · Beseitigen der festgestellten Qualitätsmängel · Beräumen von Schnittgut Qualifikationen *Dein Profil:* · Du bringst einen abgeschlossenen Schulabschluss mit · Du besitzt einen Führerschein der Klasse B und idealerweise einen eigenen pkw · Bereitschaft zur Arbeit im Freien und eine körperliche Tauglichkeit (wird festgestellt) · Lernwilligkeit, Aufnahmefähigkeit und ein großes Interesse an der Vegetationspflege setzen wir voraus.

  Deutsche Bahn AG

  Lehmkuhl

  20095 Hamburg, Deutschland, Hamburg

  http://jobspreader.com/376e3?utm_source=jsba&utm_medium=hamburg&utm_campaign=produktion&utm_term=quereinstieg-zum-fahrwegpfleger-w-m-d"
